"d1","d2","d3","s3"
-0.00849239887329481,-0.00520954480119509,-0.000787276922087293,0.00498180985152524
-0.00432045236828861,-0.0040366514918558,-0.00101290514374354,0.00621971170972428
0.0141043177964197,-2.58112277740959e-05,-0.00023971079592647,0.00720729799382669
-0.0084483317593172,-0.000398998375284545,0.00140338986659661,0.00778715862862019
-0.00705369648535088,0.000874513178059132,0.00368888398835208,0.007852253960539
0.0168878668575272,0.00392909313494121,0.00528328694767934,0.0073536538234562
-0.0153514804856423,0.000403688039585024,0.00520230145021139,0.00632860142043193
0.0130211398437335,-0.0040545867730753,0.00329995763561807,0.00491960556158782
-0.0172845882152339,0.00021804674001224,-0.000211592569810538,0.00328885672751192
0.0196946309273272,0.00573392893359283,-0.00393488802926115,0.00157090535858553
-0.014661853814528,0.0020985280327544,-0.00625867672792331,-6.90705217762921e-05
0.0105102024815781,-0.00584339534882438,-0.0061868600452555,-0.00144352975689208
-0.0114454918216543,-0.00810348490458149,-0.00354968486674744,-0.00239674648553003
0.0135078147838687,-0.00252367291529374,0.000375104157361709,-0.00282559900590612
-0.0158577263235639,0.00672528974942997,0.00365310494812309,-0.00271608888232461
0.0143503826213986,0.0111571230178867,0.00463945359644045,-0.00213574725421674
-0.00628830096274064,0.00336397209237018,0.00288336898161607,-0.00116551129000039
0.00249709340247753,-0.00887548423543565,-0.000457634377391971,0.000119037083881293
-0.00430381559021459,-0.00829728735451126,-0.00346867400901755,0.00160254273382815
-0.00378166099184062,0.00286444627448136,-0.00434527271968425,0.00313038760827042
0.0189949982827705,0.00438200697111809,-0.00262078672033058,0.00453357203866613
-0.01998862963388,-0.00433385498502673,0.000650128148161747,0.00565777867106311
0.00698049101576103,-0.00325421746345934,0.00370068416540964,0.00641677660932586
-0.00159121453149651,0.00756589867042273,0.0048041066099231,0.00677413771782153
0.00600358399924895,0.00766218139944562,0.00355764019512911,0.00669656077907737
-0.00245893762269539,-0.00366582165196601,0.000811268762401414,0.00615729398084436
-0.00836632089267928,-0.00764187153386935,-0.0018921321150868,0.00516809949273894
0.00993970370744702,-0.00136928168037497,-0.00301611751086253,0.00379847909622247
-0.00183800599315779,0.00215619159470694,-0.00228814820233249,0.00218155557585049
-0.00413964816176283,-0.000140317613986543,-0.00033574020825281,0.000482384583194031
0.00544471107038317,-0.000817877132592877,0.00162284292379681,-0.00116497319070863
-0.00530176892485521,0.00302051303017894,0.00239204460202032,-0.00264990347322047
0.000860759397419273,0.0055639488946352,0.00187165556197464,-0.00385710071794831
0.00723009692059498,-0.0002204741212294,0.000406137713304451,-0.00467745445973457
-0.00761253910114214,-0.00918762280917776,-0.00136233977440541,-0.00503249449388812
0.000507908979024882,-0.00645478151816601,-0.00279428180724775,-0.00491466632891363
-0.000325766445546927,0.00759474260941344,-0.0038379280225355,-0.00441359092486306
0.00289060544943312,0.0123186760344469,-0.00423438229117261,-0.00368316546000462
0.00562975096411843,-0.00110445061968734,-0.00360435258216305,-0.00287470935246186
-0.0134683630808468,-0.0131785477674758,-0.00167891746621841,-0.00211996028520291
0.00744118653862144,-0.00672074508448961,0.0016017950276596,-0.00153850469252689
-0.00200405111653737,0.00646398697546947,0.00534866621688663,-0.00122767244436394
0.00686830830908927,0.0077706869061442,0.00812780620210622,-0.00125116413643843
-0.0102109582272858,0.000599698914452824,0.00859744796376145,-0.00159608576753581
0.00733792182662734,-0.00202005746812479,0.0061483301117065,-0.00214564327810223
-0.00680894792931694,-9.66208921827778e-05,0.00149744090743523,-0.00271539387138375
0.0113077669315349,-0.000260996941537178,-0.00380791172249354,-0.00311463924544942
-0.0147408491398369,-0.0018027754455693,-0.00794563936510577,-0.00318356808185269
0.0134912204528135,-0.0011781394965859,-0.00961342516060765,-0.00281095249353168
-0.00959686378720978,0.000448508211817797,-0.00847180576617025,-0.00194646975836159
0.00447889357755136,0.000430605866301158,-0.0049968163960073,-0.000594246185468622
0.00220712727536481,-0.000993881539023313,-0.000448511426672926,0.00116519762760423
-0.00820826763176206,-0.00112622523527558,0.00378303500625295,0.00316686576306019
0.0107867010489177,0.00161672309955094,0.006434438049509,0.00520012590101376
-0.0120492637495114,0.00385736661007339,0.00678686909052324,0.00704947890247581
0.0137116523059494,0.0014059579204471,0.00517734677806034,0.00853176255088076
-0.011275398645997,-0.0023163229571559,0.00245497186726067,0.0095270375507255
0.00306671648601615,-0.00208253373057466,-7.91299410838116e-05,0.00999012023353224
0.0033524523555576,-0.00126502037853367,-0.00145810770751258,0.00993824772475544
-0.000644038711744926,-0.00242734942192793,-0.00176286593669099,0.00944887166587569
-0.00747328004078721,6.80552975728299e-05,-0.00144782658070477,0.00864379012928609
0.0100348358622351,0.00548033722765362,-0.00133136360180141,0.00765858802040853
-0.00535167139273339,0.00463831953184662,-0.00182630379475088,0.00662707189110997
0.00193755502850047,-0.00225679711021387,-0.00238180245017883,0.0056540532040069
-0.0011809645600008,-0.00589085540227533,-0.00241151168739444,0.00479519620791827
-0.00164403522053501,-0.00341249372291326,-0.00146309784430396,0.00406491553395312
0.00564089923763883,0.000984610177500303,0.000322839078986035,0.00344290230136925
-0.00796541313260488,0.00449666479925083,0.0019973180499001,0.00288929564997431
0.00655546121280749,0.0046133103524482,0.00282131458843269,0.00237165416970073
-0.00111675056534759,-0.000764197473469734,0.0025999140378213,0.00186629943613357
-0.000805876255344643,-0.00515416740919398,0.00171647623773433,0.00135957159362585
-0.00565403375826629,-0.00134860535316618,0.000933602670114996,0.000876813094025563
0.0095635643294439,0.00241873335273745,0.00056663021548879,0.000480248411641206
-0.000772117084402896,-0.00183255567350116,0.000296530821523512,0.000230887121477214
-0.00973078675812136,-0.00252164330150652,-0.000481963733738408,0.000179426168668864
0.00607760774501057,0.00632173294685343,-0.00206786681780866,0.000340347349440087
0.00320981927183214,0.00765296744788779,-0.00392653458058039,0.000673608175005106
0.000703083253658294,-0.00452816114651437,-0.00501268065500609,0.0011286869632226
-0.0112433255444779,-0.0110089097775064,-0.00431259054629203,0.00165143288029984
0.0105500790284892,-0.0031895708954496,-0.00160433352974787,0.00214660208868399
-0.00165714099965139,0.00574993562551218,0.00215604701719586,0.00249273625289772
-0.00481352417064412,0.00685207874257679,0.00562123142157775,0.0025916100782206
0.00723006390345945,0.00231412513953407,0.00748021236564492,0.00239178022157531
-0.00537009197108961,-0.00364728772205861,0.00699255104237009,0.00192770826999283
0.00174495755527724,-0.00559889793903782,0.00447933581867578,0.00131522229035539
-0.000643773051680163,-0.000566058256964865,0.000635463802113699,0.00067129960567232
-0.000399209002966788,0.00603316925576246,-0.00350289555240876,9.57842616565956e-05
0.00142081907780924,0.00531635910554364,-0.00663339411479431,-0.000297226374997554
0.00268340407807067,-0.00335247466848848,-0.00787873890643481,-0.000391231760001277
-0.00646824758524146,-0.00898473734225202,-0.00675150309708563,-9.98018357392771e-05
0.0026792725820458,-0.00353501972186896,-0.00354244716549355,0.0005985696960032
0.00102175170005947,0.00518188315433761,0.00046064557501751,0.0016163076149291
0.00114839709665323,0.0062296896662026,0.00374818655339381,0.00278545023378956
-0.00233507984017522,0.00179254706284712,0.00518630200714172,0.00394164935898258
-0.00091815523892408,-0.000942821720931322,0.00455957702413077,0.00494647515486216
0.00398502913711569,-0.00221237047096457,0.00272045011617618,0.00567386926079253
-0.00324636849521084,-0.00383664072159484,0.000881769067625908,0.00601036402720462
0.00145486277791072,-0.0023194973412945,-0.000144829552025382,0.0058654603275448
-0.00367289771676964,0.00294399508808276,-0.000315824332496197,0.00521534912026989
0.00656527464329222,0.00454724729449198,-0.000233899562612158,0.00414231344617029
-0.00332692071704968,-0.00045784339369043,-0.000496471132305576,0.00278925436203012
-0.00103132239020084,-0.00323984586375173,-0.00114145788328577,0.00129816362813783
-0.0017998947789778,0.00113502828311908,-0.00166895793288628,-0.000199366399081615
0.00570388567416763,0.00309748708049265,-0.00141439762617111,-0.00157954029780148
-0.00191440637269827,-0.00347034020361182,-0.000251466806087764,-0.0027108456322644
-0.00143476393745368,-0.0073378434659363,0.00114732588038279,-0.00345490191462899
-0.00441041098846489,0.000970384339833288,0.00182097904197711,-0.00372804810867252
0.00922552694456037,0.010987518586149,0.00107124681968596,-0.00353936594796864
-0.00683270773138423,0.0075903850977018,-0.000832299535000532,-0.00293969812423926
0.00711611449775847,-0.00629689593853703,-0.0027088058512523,-0.00198583700162504
-0.00804127152915196,-0.0129593268197847,-0.00337972611137941,-0.000745661689471115
0.000709063236960523,-0.00378122505737285,-0.00230211183491344,0.000701822830126459
0.00452547353906893,0.0081266302551859,-6.47501527097199e-05,0.00223060185992332
0.000777886549252729,0.00772835576605015,0.00205408740359009,0.00366221709019783
-0.00535319384441236,0.000246551367910508,0.00300972315456398,0.00484170359214416
0.00220185353322383,-0.0027492285682193,0.00249294123617826,0.00568123033700683
0.00159562686909194,-0.0028185405073484,0.00117930427903102,0.00612208695162517
0.000813037259981942,-0.00294452494652113,-7.74237436709911e-05,0.00611698377184903
-0.00738900159416953,0.000403491745811683,-0.000697208920592767,0.00563753817321089
0.00898883079592162,0.00391452002399284,-0.000504474690332674,0.00467032087550255
-0.00132606970212831,0.00174811475854675,-3.99698697193232e-05,0.00327056333696011
-0.0079042149821125,-0.00162131801426706,0.000439983975749785,0.00158322654919412
0.00963882589515548,-0.00199981273228928,0.00081132881317391,-0.000219090087365091
-0.00277087767452751,-0.00135609764368651,0.000810765805629525,-0.00198060652442422
-0.00705417560476866,0.00086320051526247,0.00073544804829231,-0.00355851486137322
0.0111174100018691,0.00340414218794835,0.000409273182132105,-0.00481858623260536
-0.0065098633450099,0.000983760076181785,-0.000332469160503525,-0.00564056536512894
-7.70336518814067e-05,-0.00374758252402855,-0.00115199531438141,-0.00590772313625447
0.00554593029399651,-0.00238550090928925,-0.00219552775189368,-0.0055587314900115
-0.0146687559338654,0.00327032912240965,-0.00303931153741197,-0.00463033451734678
0.0243292069554487,0.00330873239294153,-0.00317577719355605,-0.00323517353949131
-0.0232610266450225,-0.00203142502319632,-0.00258048995161676,-0.00152834841420151
0.0113336110618769,-0.00343286796927206,-0.00091693455004193,0.00032813475243964
7.42332711503391e-05,-0.000464744800608219,0.00137473158975087,0.00217413065337705
-0.00535878995804687,0.000650409182858216,0.00342562499743328,0.00385946188442326
0.00788917195465935,0.000512965446764903,0.00459779789667824,0.00522789146839624
-0.0101190802501796,0.0023784036498395,0.00421868843975905,0.00613905666990565
0.00973122582278125,0.00374529144070037,0.00251966881960616,0.00652437805976257
-0.00685894224878174,0.000232334055079699,0.00040342703027893,0.00640569622142646
0.00654958123638958,-0.00600102855470832,-0.00133021896816345,0.00587861005952943
-0.00687331890758517,-0.00632066121835151,-0.00208350766909062,0.00505748826495668
0.00143768873503842,0.00184052091207512,-0.00193563005433615,0.00405418630690614
0.00436321819181731,0.00856892146107838,-0.00149639336790381,0.00296471992779889
-0.00439597922751375,0.00481009413983816,-0.00113299440159131,0.00188715641387872
0.00426554976977202,-0.00489052680563984,-0.000945488573596383,0.000941563023704399
-0.0040199107653613,-0.00847799709803941,-0.000840785830721716,0.00022167537522523
-0.00145033016780513,-0.00136448584122583,-0.000496806281850864,-0.000245964129496538
0.00555760293936974,0.00752913673456312,3.41500860030808e-05,-0.000498701751075789
-0.00463558084175103,0.00621361962746382,0.000547331756780808,-0.000592526817802448
0.00683519847334867,-0.00377874501691912,0.00102869390648,-0.000577476365275879
-0.00944459658160939,-0.00773507162021095,0.001275596875313,-0.000480092417725034
0.00259544821257255,-0.000182960582509817,0.00127266505424741,-0.000314004669100957
0.00579699365217988,0.00560591859741342,0.00101622372827447,-0.000124640128872736
-0.00268745506126585,0.00194298201414365,0.000261021788082527,3.41140238907763e-05
-0.006044506959984,-0.00118331812111916,-0.000763433837234361,0.000140295883339093
0.00675220240506941,0.000323545040688286,-0.00159081869149968,0.000206400578944382
0.00106249614655344,-0.00106150362402249,-0.00179064188017021,0.000257082007856186
-0.00657995412529806,-0.00396174786756536,-0.000933729000100131,0.000316322225807649
0.00426325414080114,-0.00152260124589608,0.000602297715111616,0.0003906056096657
0.000320919583595772,0.00296732423735769,0.00186965123434551,0.000461624853897436
-0.00224358355920433,0.00379049600088028,0.00216505351921117,0.000527048278533701
0.00292446688182196,0.00217918118511167,0.00111025797451688,0.000602875221475712
-0.00436878939901972,-0.000263329744282116,-0.000723409591707675,0.000696439579544884
0.00656241313926048,-0.00373388046595995,-0.00210881339705548,0.000805834032586431
-0.00609876680746751,-0.00461783346887124,-0.00230240742661562,0.000930452735300158
0.000494410759925119,-0.000189217474217054,-0.00109564493031661,0.00106269630348655
0.00420581487634121,0.00387843923208956,0.000833670423523341,0.00119320250521905
-0.00232890768535477,0.00236424029999723,0.00221202747068325,0.00133912273330902
-0.00146161631696731,-0.000452813128470521,0.00236235508631709,0.00151917084464156
0.00165791464918807,0.000133662216592802,0.00119631246842511,0.00173519568338858
-0.000312249633775756,0.00110069688671034,-0.000645451119915029,0.00198844339504929
-0.000257865974252943,-0.00141123328650924,-0.00201919205972744,0.00226783653619663
0.00348092812632264,-0.00403550094541447,-0.00233248804904135,0.00253163168365117
-0.00963848551646697,-0.00120159571367461,-0.00154544574229268,0.00274087282232276
0.010611049032168,0.00354711758944422,-0.00021640714675961,0.00287582779846282
-0.00364858695915179,0.00263574852038768,0.00076426208350574,0.00289221554032442
-0.00228360274962141,-0.00074902144511986,0.00099842801367657,0.00273798788777963
0.00133728367263918,-7.96735770941694e-05,0.000577818666300349,0.00237695131508441
0.000881368808943876,0.000541848790159623,0.000125048367496778,0.00177399622538233
0.00233626072903313,-0.00215779797331151,0.000285312414032168,0.000931776735764229
-0.00798965846490541,-0.00238839179019503,0.00108408811965909,-7.6043806638568e-05
0.00739205460771629,8.50857844186226e-05,0.00210151739318244,-0.00116788453069373
0.00190040709205239,0.000643884621067533,0.00244921523018563,-0.00229256868622428
-0.0119816707625464,0.00257590121704554,0.0014973063269224,-0.0033792271761034
0.0118208619498565,0.00546747625525195,-0.00051851630274536,-0.00435164745319684
-0.00250384790712338,0.00032769776768082,-0.00290385920660798,-0.0051406518028458
-0.000777552041834549,-0.0084115711602446,-0.00456367847848682,-0.00566356253056361
-0.00586646103563301,-0.00618283136132176,-0.00460558345208367,-0.00588919601649405
0.00920862735130266,0.00476096384711231,-0.00297762202716312,-0.00587733568166236
-0.00719117474047274,0.00882788233238334,-0.000146278533040966,-0.00568981445234682
0.00682501906987892,0.000297533676721747,0.00296613498991918,-0.005342854242006
-0.00228116587872117,-0.00959278968752708,0.00518987053541097,-0.00485450452566181
-0.00693039701741145,-0.00546113671891846,0.00570007587603346,-0.00423660051334278
0.00579371650178351,0.00894976538978524,0.00420064053292739,-0.00351300079669057
0.00221373664790869,0.0114905785820088,0.00107729320387819,-0.00275083992033886
0.00216577588676346,-0.00264003394036649,-0.00254099445734598,-0.00197998970015983
-0.013102691620883,-0.0118339192322988,-0.00525577732700208,-0.00115988151060669
0.0133304710346814,-0.00496095422949677,-0.00603295852596908,-0.00027179921625984
-0.00802750357770724,0.00477555908198467,-0.00463839097321782,0.000644949738844501
0.00685780681390555,0.00581337727343892,-0.00171831585195624,0.00152911072164561
-0.00676133737671739,0.000939981255341399,0.00156524255960437,0.00229560320129836
0.00624075720799145,-0.00277872054420456,0.00406288479723486,0.00288699745751824
-0.00712308322420353,-0.00212079459034965,0.00509756596037538,0.00331363382115172
0.00684100376998398,0.000594604176506016,0.0046008950130721,0.00357589974686365
-0.00368550769972123,0.0019139071829233,0.00285542309122693,0.00364345895628909
0.000168309609637399,0.0017199766747695,0.000468557966320884,0.0035210042043879
0.000592069096702156,1.04229182927056e-05,-0.00178824543444588,0.00325735965457817
0.00321158270552496,-0.00260060981985076,-0.0033600957782385,0.0029290599150839
-0.00871558797152001,-0.00234746904215621,-0.00380022173202646,0.00264427348100839
0.00932824163708756,0.000402776958846038,-0.00305491111430741,0.00247955634795393
-0.0035154975788079,0.00134870689807439,-0.00163013776161887,0.00244246527984103
-0.00323286691533208,0.00137872993654473,-4.5304133202096e-05,0.00253175223011481
0.00488582064608098,0.00150188361594353,0.00119834768070897,0.0027450824820804
-0.0010710230435468,-0.000999168948303794,0.00178366723015585,0.0030532720306635
-0.00140022398539465,-0.0029383808837546,0.0018141194379126,0.00341535408703602
-0.00233030615513013,0.000142073829299429,0.00143752163267287,0.00377374135849541
0.00658329125421265,0.00277205156410014,0.000791367772476013,0.00404542677380181
-0.00447246300288883,0.000399441367014566,7.67265340899521e-05,0.00417133448609346
-0.00049316320325868,-0.00146161526178321,-0.000522938979146797,0.00413906526652123
0.00126449132296024,6.08048301606711e-05,-0.000828996905844585,0.00394950853741705
0.00119255443962221,8.2375143661005e-05,-0.000730561113577403,0.00362194256514818
-0.000877819622957999,-0.0019482090306149,-0.00027820574678924,0.00319084823264316
-0.00210185566766048,-0.000574368896556759,0.000251082026523434,0.00268493903190245
0.00173356129395536,0.0034914811927183,0.000564388041185458,0.00214506560529904
0.0010638296319055,0.00265082502879618,0.000566400281287731,0.00162877340153602
0.00113715667248685,-0.00310136377815556,0.000268966972112774,0.00118272624174983
-0.00583756741607835,-0.00405174100979512,-0.000132672652323779,0.000837761334932321
0.00349492252101972,0.00164129401492038,-0.000422045774889098,0.000617799215537829
0.0032038996543392,0.00389062983894708,-0.000611182617834539,0.000525228821471272
-0.00423315655720404,-0.000510591728479307,-0.000677505360539717,0.000554648523638768
0.00111812445667015,-0.00284785172718356,-0.0006013473822442,0.000703595600652662
-0.00147771772552365,0.000329911490739435,-0.000400262348669722,0.000947802733416735
0.00316755266608223,0.00190410339102525,5.00019778551368e-06,0.00125085523695361
-0.000161227291206429,-0.00122064352686607,0.000482665029175691,0.00158086907364231
-0.00381808017299551,-0.00227670003071848,0.000778483392569589,0.00190332421490222
0.00198695957120825,0.00189543935830817,0.000745564815884481,0.00218637267433314
0.00155955073808097,0.00379496082227157,0.000345593585980202,0.00241627353174725
0.000565112724508413,-0.000667476158894384,-0.000121075383325409,0.00257836000693441
-0.00426375375602055,-0.00384790750702497,-0.000271351243403657,0.00265426895367155
0.00205833656671759,-0.00123590048405455,-1.89420515437088e-05,0.00265452822301976
0.0027017350607197,0.00080468853241055,0.000440829739856772,0.00259859078520276
-0.00183019936664938,0.000306508389108021,0.000613357872627654,0.00249836469778849
-0.00434961922412567,0.00258543233283915,0.000147628844037623,0.00236790424447144
0.00589615422531181,0.00393254197821587,-0.00074779893947947,0.0022045930219306
0.00238247395278729,-0.00203825673506746,-0.0015000133721307,0.00198060649480198
-0.00964858522671678,-0.00655005649926753,-0.00151344858371499,0.00167185444434596
0.00491255328375319,-0.00173559821589232,-0.000688125271662801,0.00127418840015718
0.0046038686978617,0.00305710131418842,0.00045384078912053,0.000776352511513772
-0.00589113143570276,0.00275909492250101,0.00113957329861472,0.000170818262722759
-0.00125876339471573,0.0037273341468092,0.00104897699412922,-0.000538399564656877
0.00485961757814677,0.00231426901311652,0.000676686550640551,-0.00134394062420177
0.00374316508791991,-0.00599536010399999,0.000668145595007848,-0.0021994721181903
-0.0138266461820364,-0.00854481026333322,0.0014557917024442,-0.00301909747015869
0.00849613680527431,0.000311814713173465,0.00246768140363303,-0.0037081201411133
0.00779593198676363,0.00651201583653634,0.00222166246234675,-0.00420844209272885
-0.0177834223549142,0.00510778127082445,8.08344319101515e-05,-0.00451246581103638
0.0166547446603706,0.00447767265060471,-0.00361082649800908,-0.00464300505407799
-0.0138091278490704,0.00168712995395436,-0.00704452603648188,-0.00462910843187667
0.015502486074274,-0.00932088516070856,-0.00765847458788458,-0.00449736957915874
-0.0100460557663983,-0.0147437480076568,-0.00468017069598893,-0.00430759218893953
-0.0104579736053763,-0.00142506627798025,0.00104254168812419,-0.00414641911082953
0.0256245460434014,0.014588995275813,0.00700813396829782,-0.00412292885813404
-0.021198577898647,0.0124956132806866,0.0101661413775059,-0.0043081288917552
0.0108446792926513,-0.00169539983836392,0.00940038509108788,-0.00466055238469392
-0.00236544358474878,-0.0102316800210425,0.00517600586296146,-0.00508761286830901
-0.00606382695887726,-0.00610970579142236,-0.000584412125567836,-0.00551296533167312
0.00794245633236556,0.00392524986203429,-0.0054643300455658,-0.00587669074340618
-0.00513517885070434,0.00579597911155726,-0.00823182107050079,-0.00612479742245771
0.0108305344010113,-0.00191241959585034,-0.00840897101985199,-0.00621936629620915
-0.0220484637971154,-0.00397120314791812,-0.00638118690822929,-0.00608998971393496
0.0218577286100791,0.00136635180154612,-0.00304495716110982,-0.00568544696504497
-0.00928209889116667,0.000439556321674623,0.00101276255094765,-0.00508433728578051
0.00291370496614267,-0.00237801762003382,0.00488498084324379,-0.00439992852850918
-0.013318312278902,0.00338896999516893,0.00757479758819138,-0.00369226660306427
0.0237098971882671,0.00379523321561488,0.00843672736122079,-0.00299251818722234
-0.0108647857752295,-0.00624148890551157,0.00676621095716788,-0.00228900523205302
-0.0148802996937921,-0.00329098650716566,0.00273610553361864,-0.00153157027736842
0.0181959355279502,0.0105348445308081,-0.00229345093700102,-0.000731332751956533
0.00432063038535138,0.00594184542022639,-0.00690398986744316,7.98091610239016e-05
-0.0169246298826399,-0.0104277358795748,-0.00936687838415505,0.000950249186582692
0.00466921518317428,-0.0105728955617135,-0.00853463995663069,0.00190930711724887
0.0111493013985068,0.00172947599897134,-0.00512522304345954,0.00290139534687913
-0.017039222883446,0.00818826259013132,-0.000331582172247355,0.00382211208164218
0.0150714956909221,0.00499678558609465,0.00423999375653822,0.00450412695173248
-0.00463238040313414,-0.00204028478922924,0.00675615370070233,0.00476046374977974
-0.00898826280845393,-0.00406274693075527,0.00699850011141667,0.00450134366140528
0.0133242485843952,4.92321271692681e-05,0.00540379745544566,0.00370572384043471
-0.00717378789368785,0.00188948431750756,0.00256556060904678,0.00236153631930134
0.00078096361432003,0.000334111796708286,-3.42001046966053e-05,0.000525550741945178
-0.000447944604340692,2.41651881472814e-05,-0.0015849727116574,-0.00165409200842637
